image_name,group,candidate_count,top_status,top_confidence,top_amount_score,top_text,top_bbox,top_reason,top_source,top_flags,top_ocr_confidence,top_has_local_reason,top_readable_amount,review_priority,preview_path,needs_review,top3_candidates_json
d_19.jpg,d,4,篡改,0.9951,1.5500,币-33600.00_,"83,191,382,246",全局UI布局异常,token,money_regex|compact_digits|prominent,0.8938,no,yes,26.2256,results/amount_batch_ptest/review_previews/d_19.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9951"", ""reason"": ""全局UI布局异常"", ""text"": ""币-33600.00_"", ""bbox"": ""83,191,382,246"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.8938"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2256"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9951"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""11.131显示卡片"", ""bbox"": ""81,323,395,365"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.8496"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9256"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9951"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""11.13"", ""bbox"": ""81,328,170,361"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.5571"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9256"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_61.jpg,d,4,篡改,0.9951,1.5500,币-29000.00,"83,175,382,230",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9883,no,yes,26.2256,results/amount_batch_ptest/review_previews/d_61.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9951"", ""reason"": ""全局UI布局异常"", ""text"": ""币-29000.00"", ""bbox"": ""83,175,382,230"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9883"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2256"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9951"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""04816:02陆庆梅完成转支交易人民"", ""bbox"": ""78,104,897,170"", ""amount_score"": ""0.6500"", ""ocr_confidence"": ""0.9357"", ""source"": ""token"", ""flags"": ""money_regex|prominent|colon_time_penalty"", ""review_priority"": ""26.0256"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9951"", ""reason"": ""全局UI布局异常"", ""text"": ""余额46047.48."", ""bbox"": ""421,170,770,235"", ""amount_score"": ""0.4500"", ""ocr_confidence"": ""0.9823"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|non_target_penalty"", ""review_priority"": ""25.1256"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
c_174.jpg,c,4,篡改,0.9950,0.8500,16:03100,"141,61,1073,115",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接),line,money_regex|compact_digits|prominent|colon_time_penalty,0.9997,yes,yes,26.2250,results/amount_batch_ptest/review_previews/c_174.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9950"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""16:03100"", ""bbox"": ""141,61,1073,115"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.9997"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.2250"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9924"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""羊7,990.00"", ""bbox"": ""356,494,822,614"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.2451"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9121"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9924"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""text"": ""16:03"", ""bbox"": ""141,61,289,115"", ""amount_score"": ""0.7000"", ""ocr_confidence"": ""0.9995"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|colon_time_penalty"", ""review_priority"": ""26.0621"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_2.jpg,d,4,篡改,0.9944,1.5500,"26,357.00","350,461,779,570",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9988,no,yes,26.2220,results/amount_batch_ptest/review_previews/d_2.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9944"", ""reason"": ""全局UI布局异常"", ""text"": ""26,357.00"", ""bbox"": ""350,461,779,570"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9988"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2220"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9944"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""11:44酮'矧$33"", ""bbox"": ""160,45,977,89"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.5966"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.2220"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9944"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""11:44"", ""bbox"": ""160,49,263,89"", ""amount_score"": ""0.7000"", ""ocr_confidence"": ""0.9849"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|colon_time_penalty"", ""review_priority"": ""26.0720"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_150.jpg,d,4,篡改,0.9944,1.5500,"币-21720.00,","62,180,304,232",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9860,no,yes,26.2219,results/amount_batch_ptest/review_previews/d_150.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9944"", ""reason"": ""全局UI布局异常"", ""text"": ""币-21720.00,"", ""bbox"": ""62,180,304,232"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9860"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2219"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9944"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""02809:01向刘恒子完成转支交易人民"", ""bbox"": ""59,129,716,180"", ""amount_score"": ""0.6500"", ""ocr_confidence"": ""0.8085"", ""source"": ""token"", ""flags"": ""money_regex|prominent|colon_time_penalty"", ""review_priority"": ""26.0219"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9944"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域高度突变(疑似大小字拼接)；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""余额9317.98."", ""bbox"": ""321,180,567,231"", ""amount_score"": ""0.4500"", ""ocr_confidence"": ""0.9799"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|non_target_penalty"", ""review_priority"": ""25.8219"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_57.jpg,d,4,篡改,0.9939,1.5500,币-27000.00_,"82,213,382,269",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9298,no,yes,26.2197,results/amount_batch_ptest/review_previews/d_57.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常"", ""text"": ""币-27000.00_"", ""bbox"": ""82,213,382,269"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9298"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2197"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""31810:38向汪连喜完成转账交易人民"", ""bbox"": ""78,143,935,208"", ""amount_score"": ""0.6500"", ""ocr_confidence"": ""0.8485"", ""source"": ""token"", ""flags"": ""money_regex|prominent|colon_time_penalty"", ""review_priority"": ""26.0197"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常"", ""text"": ""余额717.98."", ""bbox"": ""420,209,711,274"", ""amount_score"": ""0.4500"", ""ocr_confidence"": ""0.8906"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|non_target_penalty"", ""review_priority"": ""25.1197"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
a_31.jpg,a,4,篡改,0.9939,1.5500,"21,234.00","350,453,862,580",全局UI布局异常,token,money_regex|compact_digits|prominent,0.7952,no,yes,26.2194,results/amount_batch_ptest/review_previews/a_31.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常"", ""text"": ""21,234.00"", ""bbox"": ""350,453,862,580"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7952"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2194"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常"", ""text"": ""19:58"", ""bbox"": ""97,37,207,79"", ""amount_score"": ""0.7000"", ""ocr_confidence"": ""0.9996"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|colon_time_penalty"", ""review_priority"": ""25.3694"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""19:5859sgIl55IlGE"", ""bbox"": ""97,33,995,83"", ""amount_score"": ""0.6500"", ""ocr_confidence"": ""0.5623"", ""source"": ""line"", ""flags"": ""money_regex|prominent|colon_time_penalty"", ""review_priority"": ""26.0194"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
c_106.jpg,c,4,篡改,0.9939,1.5500,"20,000.00","380,454,824,562",全局UI布局异常,token,money_regex|compact_digits|prominent,0.8482,no,yes,26.2194,results/amount_batch_ptest/review_previews/c_106.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常"", ""text"": ""20,000.00"", ""bbox"": ""380,454,824,562"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.8482"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2194"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""十半20,000.00"", ""bbox"": ""228,454,824,562"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.5307"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9194"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9939"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""7:02@00捌73"", ""bbox"": ""48,27,1001,76"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.4956"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.2194"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
c_35.jpg,c,4,篡改,0.9938,1.5500,"币-88341.00,","62,180,304,232",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9819,no,yes,26.2189,results/amount_batch_ptest/review_previews/c_35.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9938"", ""reason"": ""全局UI布局异常"", ""text"": ""币-88341.00,"", ""bbox"": ""62,180,304,232"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9819"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2189"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9938"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""月28811:17向刘涛完成转账交易人民"", ""bbox"": ""62,129,715,180"", ""amount_score"": ""0.6500"", ""ocr_confidence"": ""0.7529"", ""source"": ""token"", ""flags"": ""money_regex|prominent|colon_time_penalty"", ""review_priority"": ""26.0189"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9938"", ""reason"": ""全局UI布局异常"", ""text"": ""余额10328.23."", ""bbox"": ""320,181,589,232"", ""amount_score"": ""0.4500"", ""ocr_confidence"": ""0.9617"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|non_target_penalty"", ""review_priority"": ""25.1189"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
c_41.jpg,c,4,篡改,0.9937,1.5500,"26,000.00","380,305,826,413",全局UI布局异常,token,money_regex|compact_digits|prominent,0.7010,no,yes,26.2186,results/amount_batch_ptest/review_previews/c_41.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9937"", ""reason"": ""全局UI布局异常"", ""text"": ""26,000.00"", ""bbox"": ""380,305,826,413"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7010"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2186"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9937"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""6:17#l14Gll45"", ""bbox"": ""49,27,1001,76"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.4355"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.2186"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9937"", ""reason"": ""全局UI布局异常"", ""text"": ""6:17"", ""bbox"": ""49,30,143,75"", ""amount_score"": ""0.5000"", ""ocr_confidence"": ""0.9964"", ""source"": ""token"", ""flags"": ""money_regex|colon_time_penalty"", ""review_priority"": ""26.1686"", ""has_local_reason"": ""no"", ""readable_amount"": ""no""}]"
c_42.jpg,c,4,篡改,0.9937,1.5500,"26,000.00","380,305,826,413",全局UI布局异常,token,money_regex|compact_digits|prominent,0.7010,no,yes,26.2186,results/amount_batch_ptest/review_previews/c_42.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9937"", ""reason"": ""全局UI布局异常"", ""text"": ""26,000.00"", ""bbox"": ""380,305,826,413"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7010"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2186"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9937"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""6:17#l14Gll45"", ""bbox"": ""49,27,1001,76"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.4355"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.2186"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9937"", ""reason"": ""全局UI布局异常"", ""text"": ""6:17"", ""bbox"": ""49,30,143,75"", ""amount_score"": ""0.5000"", ""ocr_confidence"": ""0.9964"", ""source"": ""token"", ""flags"": ""money_regex|colon_time_penalty"", ""review_priority"": ""26.1686"", ""has_local_reason"": ""no"", ""readable_amount"": ""no""}]"
d_3.jpg,d,4,篡改,0.9936,1.5500,币-90000.00,"82,191,382,248",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9845,no,yes,26.2182,results/amount_batch_ptest/review_previews/d_3.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9936"", ""reason"": ""全局UI布局异常"", ""text"": ""币-90000.00"", ""bbox"": ""82,191,382,248"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9845"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2182"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9936"", ""reason"": ""全局UI布局异常"", ""text"": ""18:021晁示卡片"", ""bbox"": ""81,324,396,360"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.8047"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""25.5182"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9936"", ""reason"": ""全局UI布局异常"", ""text"": ""18:02"", ""bbox"": ""81,329,170,360"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.7614"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""25.5182"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
d_101.jpg,d,4,篡改,0.9934,1.5500,半20041.00,"116,285,364,335",全局UI布局异常,token,money_regex|compact_digits|prominent,0.7178,no,yes,26.2170,results/amount_batch_ptest/review_previews/d_101.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9934"", ""reason"": ""全局UI布局异常"", ""text"": ""半20041.00"", ""bbox"": ""116,285,364,335"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7178"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2170"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9934"", ""reason"": ""全局UI布局异常"", ""text"": ""15.30[Oe1"", ""bbox"": ""21,15,480,35"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.1511"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""27.2170"", ""has_local_reason"": ""no"", ""readable_amount"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9934"", ""reason"": ""全局UI布局异常"", ""text"": ""15.30"", ""bbox"": ""21,16,72,35"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.4741"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.0670"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
a_33.jpg,a,4,篡改,0.9933,1.5500,"41,093.00","396,449,907,574",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9988,no,yes,26.2163,results/amount_batch_ptest/review_previews/a_33.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常"", ""text"": ""41,093.00"", ""bbox"": ""396,449,907,574"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9988"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2163"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常"", ""text"": ""18:52%+MIIM0"", ""bbox"": ""38,31,1133,85"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.4359"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""25.5163"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""18:52"", ""bbox"": ""38,35,172,85"", ""amount_score"": ""0.7000"", ""ocr_confidence"": ""0.9994"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|colon_time_penalty"", ""review_priority"": ""26.0663"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_84.jpg,d,4,篡改,0.9932,1.5500,"58,975.00","348,461,443,485",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9045,no,yes,26.2158,results/amount_batch_ptest/review_previews/d_84.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9932"", ""reason"": ""全局UI布局异常"", ""text"": ""58,975.00"", ""bbox"": ""348,461,443,485"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9045"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2158"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9932"", ""reason"": ""全局UI布局异常"", ""text"": ""砖账金蓝58,975.00"", ""bbox"": ""33,451,443,485"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.4530"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2158"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9932"", ""reason"": ""全局UI布局异常"", ""text"": ""7.30MII"", ""bbox"": ""29,4,439,24"", ""amount_score"": ""1.3500"", ""ocr_confidence"": ""0.3507"", ""source"": ""line"", ""flags"": ""money_regex|prominent"", ""review_priority"": ""27.0158"", ""has_local_reason"": ""no"", ""readable_amount"": ""no""}]"
d_124.jpg,d,4,篡改,0.9930,1.5500,"48,503.00","190,226,356,263",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9663,no,yes,26.2148,results/amount_batch_ptest/review_previews/d_124.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9930"", ""reason"": ""全局UI布局异常"", ""text"": ""48,503.00"", ""bbox"": ""190,226,356,263"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9663"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2148"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9930"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""5.23"", ""bbox"": ""29,14,72,34"", ""amount_score"": ""1.2000"", ""ocr_confidence"": ""0.5843"", ""source"": ""token"", ""flags"": ""money_regex"", ""review_priority"": ""27.5648"", ""has_local_reason"": ""yes"", ""readable_amount"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9930"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""2025-11-1214.52.58"", ""bbox"": ""268,473,471,498"", ""amount_score"": ""0.4500"", ""ocr_confidence"": ""0.8951"", ""source"": ""token"", ""flags"": ""money_regex|prominent|date_penalty"", ""review_priority"": ""25.8148"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
c_27.jpg,c,4,篡改,0.9929,1.5500,"50,000.00","338,475,800,595",全局UI布局异常,token,money_regex|compact_digits|prominent,0.9996,no,yes,26.2145,results/amount_batch_ptest/review_previews/c_27.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9929"", ""reason"": ""全局UI布局异常"", ""text"": ""50,000.00"", ""bbox"": ""338,475,800,595"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9996"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2145"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9929"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域高度突变(疑似大小字拼接)；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""1:37Mlwll69"", ""bbox"": ""51,31,1000,78"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.7458"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.2145"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9929"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""1:37"", ""bbox"": ""51,31,144,76"", ""amount_score"": ""0.5000"", ""ocr_confidence"": ""0.8968"", ""source"": ""token"", ""flags"": ""money_regex|colon_time_penalty"", ""review_priority"": ""26.8645"", ""has_local_reason"": ""yes"", ""readable_amount"": ""no""}]"
c_172.jpg,c,4,篡改,0.9927,1.5500,"40,000.00","337,473,802,596",全局UI布局异常,token,money_regex|compact_digits|prominent,0.7976,no,yes,26.2135,results/amount_batch_ptest/review_previews/c_172.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9927"", ""reason"": ""全局UI布局异常"", ""text"": ""40,000.00"", ""bbox"": ""337,473,802,596"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7976"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2135"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9927"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""10:53Gwl68"", ""bbox"": ""51,29,1001,76"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.7343"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.2135"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9927"", ""reason"": ""全局UI布局异常"", ""text"": ""10:53"", ""bbox"": ""51,31,170,76"", ""amount_score"": ""0.7000"", ""ocr_confidence"": ""0.9977"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|colon_time_penalty"", ""review_priority"": ""25.3635"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
